column1	column2
gene14576	GO:0000287, GO:0004743, GO:0030955, GO:0006096, GO:0006094, GO:0006144, GO:0015976
gene14577	GO:0003824, GO:0030170
gene14578	GO:0003824, GO:0030170
gene14579	GO:0003839, GO:0006750
gene14580	GO:0004129, GO:0006123, GO:0015992, GO:0045277
gene14581	GO:0016020, GO:0004571, GO:0005509, GO:0005975
gene14583	GO:0016787
gene14584	GO:0005634, GO:0008233, GO:0006508
gene14585	GO:0002161, GO:0004823, GO:0005524, GO:0006429, GO:0009097, GO:0009098, GO:0009099
gene14586	GO:0005763, GO:0003735, GO:0042254
gene14587	GO:0003677
gene14588	GO:0005634, GO:0003676, GO:0046872, GO:0000122
gene14590	GO:0016021
gene14592	GO:0005515
gene14593	GO:0005515
gene14594	GO:0016831, GO:0030170, GO:0006520
gene14595	GO:0005515
gene14597	GO:0008622, GO:0000166, GO:0003677, GO:0003887, GO:0008270, GO:0008408, GO:0006260, GO:0006281
gene14598	GO:0005634, GO:0003684, GO:0006289
gene14599	GO:0003676, GO:0005515, GO:0046872
gene14600	GO:0006904
gene14601	GO:0005622, GO:0005515, GO:0006396
gene14602	GO:0005515
gene14603	GO:0005730, GO:0003723
gene14606	GO:0006270, GO:0051301
gene14607	GO:0003779, GO:0017048, GO:0030036
gene14609	GO:0016149, GO:0005840, GO:0006444, GO:0006449, GO:0018444
gene14610	GO:0008536, GO:0006886
gene14611	GO:0004553, GO:0005975
gene14612	GO:0005515, GO:0035556
gene14613	GO:0005634, GO:0046982, GO:0006352
gene14615	GO:0004252, GO:0005515, GO:0006508
gene14616	GO:0003723, GO:0016779, GO:0006396
gene14617	GO:0016021, GO:0016192
gene14618	GO:0006508
gene14619	GO:0016021, GO:0006810
gene14621	GO:0005319, GO:0006869
gene14622	GO:0004252, GO:0006508
gene14624	GO:0003723, GO:0008173, GO:0006396, GO:0009451
gene14625	GO:0032040, GO:0005515, GO:0006364
gene14627	GO:0005515
gene14628	GO:0003676
gene14633	GO:0005509, GO:0005515
gene14634	GO:0016020
gene14635	GO:0016747
gene14636	GO:0005634, GO:0042555, GO:0003678, GO:0003682, GO:0003688, GO:0005524, GO:0006270, GO:0005657, GO:0000785, GO:0046809
gene14637	GO:0008080, GO:0042967
gene14638	GO:0008270, GO:0017025, GO:0006352, GO:0006355
gene14639	GO:0016021, GO:0005524, GO:0042626, GO:0055085
gene14640	GO:0005634, GO:0004519, GO:0004527, GO:0030145, GO:0006302
gene14641	GO:0016021, GO:0006810
gene14643	GO:0016757, GO:0005975
gene14644	GO:0005737, GO:0005524, GO:0016787, GO:0030163
gene14646	GO:0016021, GO:0005524, GO:0042626, GO:0055085
gene14647	GO:0005515
gene14648	GO:0008080, GO:0042967
gene14649	GO:0008080, GO:0042967
gene14650	GO:0004222, GO:0006508
gene14651	GO:0008080, GO:0042967
gene14656	GO:0005838, GO:0006508
gene14657	GO:0003700, GO:0043565, GO:0006355, GO:0005667, GO:0045449
gene14659	GO:0005763, GO:0003735, GO:0042254
gene14660	GO:0008083, GO:0040007, GO:0007165, GO:0008283
gene14665	GO:0016757, GO:0005975
gene14667	GO:0005874, GO:0003924, GO:0005200, GO:0005525, GO:0007017, GO:0051258
gene14668	GO:0005634, GO:0005789, GO:0033185, GO:0004169, GO:0004582, GO:0006506, GO:0019348, GO:0035269, GO:0000136
gene14669	GO:0004385, GO:0006163, GO:0006144
gene14670	GO:0008446, GO:0006000, GO:0006012, GO:0009298
gene14671	GO:0005509
gene14674	GO:0019773, GO:0004298, GO:0006511
gene14675	GO:0008305, GO:0007155
gene14676	GO:0008237, GO:0008270, GO:0006508
gene14677	GO:0008113, GO:0006979, GO:0030091, GO:0055114, GO:0006464
gene14678	GO:0008305, GO:0007155
gene14679	GO:0005524
gene14680	GO:0003700, GO:0043565, GO:0006355, GO:0005667, GO:0045449
gene14681	GO:0005634, GO:0003676, GO:0046872, GO:0000122
gene14682	GO:0016787
gene14683	GO:0003677, GO:0003887, GO:0006261, GO:0042575
gene14684	GO:0003676
gene14686	GO:0005634, GO:0003676, GO:0046872, GO:0000122
gene14687	GO:0003677, GO:0003887, GO:0005524, GO:0016787, GO:0006261, GO:0071897, GO:0042575
gene14688	GO:0017150, GO:0050660, GO:0008033, GO:0055114
gene14689	GO:0003677, GO:0003887, GO:0005524, GO:0006261, GO:0071897, GO:0042575
gene14693	GO:0005794, GO:0016021, GO:0001733, GO:0009058, GO:0006687
gene14694	GO:0016021, GO:0055085
gene14695	GO:0005578, GO:0016020, GO:0043395
gene14696	GO:0031012, GO:0004222, GO:0005509, GO:0008270, GO:0006508
gene14697	GO:0016787, GO:0008152
gene14699	GO:0003676, GO:0046872
gene14700	GO:0004252, GO:0006508
gene14701	GO:0004252, GO:0006508
gene14703	GO:0005515
gene14705	GO:0003824, GO:0008152
gene14706	GO:0004181, GO:0008270, GO:0006508
gene14707	GO:0005763, GO:0003735, GO:0042254
gene14708	GO:0005615, GO:0052689, GO:0008152
gene14709	GO:0005515
gene14713	GO:0004674, GO:0005524, GO:0006468, GO:0007165, GO:0009069
gene14714	GO:0005634, GO:0003723, GO:0004652, GO:0031123, GO:0043631
gene14715	GO:0005763, GO:0003735, GO:0042254
gene14716	GO:0000176, GO:0000177, GO:0005730, GO:0016075, GO:0031125, GO:0034427, GO:0034475, GO:0071028, GO:0071051
gene14717	GO:0016021, GO:0007155, GO:0007229
gene14719	GO:0005856
gene14721	GO:0005856
gene14724	GO:0003676, GO:0046872, GO:0006355
gene14725	GO:0005515
gene14727	GO:0005730, GO:0003723, GO:0000027
gene14728	GO:0046982, GO:0006281, GO:0051382
gene14729	GO:0031011, GO:0005524, GO:0016887, GO:0006281, GO:0006338, GO:0006351
gene14730	GO:0005515
gene14734	GO:0016020, GO:0004252, GO:0005044, GO:0005515, GO:0006508, GO:0007165
gene14736	GO:0005515
gene14739	GO:0003676
gene14740	GO:0003676
gene14741	GO:0005515
gene14742	GO:0003676
gene14743	GO:0016021
gene14744	GO:0016772, GO:0008152
gene14746	GO:0005737, GO:0016462
gene14749	GO:0005634
gene14752	GO:0042393
gene14753	GO:0007528
gene14754	GO:0003676, GO:0008270
gene14755	GO:0006351
gene14756	GO:0003676, GO:0008270
gene14757	GO:0000118, GO:0003714, GO:0006357, GO:0016575, GO:0005667, GO:0016481
gene14758	GO:0003682, GO:0000785
gene14759	GO:0004672, GO:0006468
gene14763	GO:0042393
gene14764	GO:0003723, GO:0009982, GO:0001522
gene14765	GO:0016491
gene14766	GO:0003682, GO:0006338, GO:0006355, GO:0000785
gene14767	GO:0005515
gene14770	GO:0005515
gene14772	GO:0004252, GO:0006508
gene14774	GO:0000166
gene14775	GO:0003678, GO:0000723, GO:0006281, GO:0005657
gene14776	GO:0005515
gene14777	GO:0007165
gene14778	GO:0046854
gene14779	GO:0005515, GO:0016491, GO:0008152
gene14780	GO:0005874, GO:0003924, GO:0005200, GO:0005525, GO:0007017, GO:0051258
gene14782	GO:0004416, GO:0006090
gene14783	GO:0005515
gene14784	GO:0009055, GO:0006118
gene14785	GO:0004129, GO:0006123, GO:0015992, GO:0045277
gene14786	GO:0003676, GO:0005515, GO:0046872
gene14787	GO:0005634
gene14788	GO:0005391, GO:0005524, GO:0046872, GO:0006813, GO:0006814, GO:0005890
gene14790	GO:0006351
gene14793	GO:0003677, GO:0046872
gene14794	GO:0008199, GO:0006826, GO:0006879
gene14795	GO:0008199, GO:0006826, GO:0006879
gene14796	GO:0004222, GO:0046872, GO:0006508
gene14797	GO:0019905, GO:0006836
gene14798	GO:0003677, GO:0005524, GO:0016891, GO:0051252
gene14799	GO:0005524, GO:0051082, GO:0006457
gene14800	GO:0019905, GO:0006836
gene14802	GO:0003677
gene14804	GO:0008199, GO:0006826, GO:0006879
gene14805	GO:0005515
gene14807	GO:0005506, GO:0016705, GO:0020037, GO:0055114
gene14808	GO:0005515
gene14809	GO:0005506, GO:0016705, GO:0020037, GO:0055114
gene14810	GO:0005506, GO:0016705, GO:0020037, GO:0055114
gene14811	GO:0005506, GO:0016705, GO:0020037, GO:0055114
gene14812	GO:0005506, GO:0016705, GO:0020037, GO:0055114
gene14813	GO:0005506, GO:0016705, GO:0020037, GO:0055114
gene14814	GO:0005886, GO:0016021, GO:0050909
gene14815	GO:0008168, GO:0008152
gene14819	GO:0004867
gene14820	GO:0003824, GO:0008152
gene14821	GO:0042302
gene14824	GO:0016020, GO:0004970, GO:0006811, GO:0007165, GO:0007268
gene14825	GO:0004197, GO:0004672, GO:0005524, GO:0006468, GO:0006508, GO:0006915
gene14826	GO:0004197, GO:0004672, GO:0005524, GO:0006468, GO:0006508, GO:0006915
gene14827	GO:0000786, GO:0003677, GO:0046982
gene14828	GO:0005515
gene14830	GO:0005622, GO:0000166, GO:0003676, GO:0008408, GO:0006139
gene14831	GO:0016020, GO:0003841, GO:0008654, GO:0042967, GO:0046486
gene14832	GO:0016021, GO:0004930, GO:0007186
gene14833	GO:0005634, GO:0033186, GO:0006334
gene14834	GO:0005515
gene14837	GO:0016272, GO:0051082, GO:0006457
gene14840	GO:0016747
gene14841	GO:0016747
gene14843	GO:0005515
gene14844	GO:0005622, GO:0005515, GO:0006396
gene14845	GO:0016020, GO:0004970, GO:0006811, GO:0007165, GO:0007268
gene14846	GO:0005515
gene14847	GO:0004553, GO:0005975
gene14848	GO:0005783, GO:0048193
gene14852	GO:0016772, GO:0008152
gene14858	GO:0032580, GO:0008376
gene14859	GO:0035556
gene14860	GO:0045596
gene14861	GO:0003676, GO:0008270
gene14864	GO:0005515
gene14866	GO:0005515
gene14867	GO:0005829, GO:0016920, GO:0006508
gene14869	GO:0006629
gene14873	GO:0000228, GO:0005515
gene14874	GO:0005515
gene14875	GO:0070176, GO:0006351, GO:0007049
gene14878	GO:0005096, GO:0051056
gene14879	GO:0003677, GO:0005524, GO:0006260
gene14880	GO:0043565, GO:0006355
gene14883	GO:0016020
gene14885	GO:0004553, GO:0030246, GO:0005975
gene14887	GO:0008146
gene14889	GO:0005829, GO:0005886, GO:0034709, GO:0034715, GO:0000387, GO:0006821, GO:0006884
gene14890	GO:0005681, GO:0000398
gene14891	GO:0004715, GO:0005524, GO:0018108
gene14892	GO:0016670, GO:0044238, GO:0044248, GO:0044710, GO:1901575
gene14894	GO:0016021, GO:0004872, GO:0007165
gene14895	GO:0000166, GO:0003676
gene14897	GO:0005783, GO:0004656, GO:0005506, GO:0005515, GO:0016702, GO:0031418, GO:0055114, GO:0006525, GO:0006560, GO:0018401
gene14900	GO:0030176, GO:2001256
gene14902	GO:0008237, GO:0008270, GO:0006508
gene14903	GO:0005622
gene14907	GO:0005515, GO:0043531, GO:0042981
gene14908	GO:0016021, GO:0004930, GO:0007186
gene14910	GO:0005634, GO:0005737, GO:0005515, GO:0008565, GO:0006606
gene14911	GO:0003684, GO:0003906, GO:0008270, GO:0016799, GO:0006284, GO:0006289
gene14912	GO:0016746, GO:0008152
gene14913	GO:0016021, GO:0005230, GO:0006811
gene14916	GO:0051424
gene14917	GO:0005634
gene14921	GO:0005871, GO:0003777, GO:0005524, GO:0008017, GO:0007018, GO:0005874, GO:0045298
gene14922	GO:0004842, GO:0005515, GO:0008270, GO:0016567
gene14923	GO:0005488
gene14924	GO:0005634, GO:0000981, GO:0043565, GO:0006357, GO:0006366, GO:0009653, GO:0030154
gene14925	GO:0000166, GO:0003676
gene14926	GO:0005578, GO:0005615, GO:0050839, GO:0007155, GO:0030198
gene14927	GO:0005578, GO:0005615, GO:0050839, GO:0007155, GO:0030198
gene14928	GO:0005578, GO:0005615, GO:0050839, GO:0007155, GO:0030198
gene14929	GO:0005515, GO:0016773, GO:0046854, GO:0048015
gene14930	GO:0005515
gene14931	GO:0004484, GO:0006370
gene14932	GO:0003676, GO:0046872
gene14933	GO:0016021
gene14935	GO:0003676, GO:0016787, GO:0046872
gene14936	GO:0003676, GO:0016787, GO:0046872
gene14937	GO:0016021
gene14938	GO:0016021, GO:0004930, GO:0008036, GO:0007186
gene14939	GO:0004616, GO:0050661, GO:0006098, GO:0055114, GO:0019521
gene14940	GO:0005515
gene14941	GO:0005391, GO:0005524, GO:0046872, GO:0006813, GO:0006814, GO:0005890
gene14942	GO:0003676
gene14944	GO:0003723, GO:0004525, GO:0005515, GO:0006396, GO:0051252
gene14945	GO:0005515
gene14946	GO:0005515
gene14947	GO:0004672, GO:0005524, GO:0016849, GO:0006468, GO:0009190, GO:0035556
gene14948	GO:0004672, GO:0005524, GO:0016849, GO:0006468, GO:0009190, GO:0035556
gene14950	GO:0005515
gene14951	GO:0005515
gene14952	GO:0005515
gene14954	GO:0005515
gene14955	GO:0003676, GO:0004523, GO:0051252
gene14956	GO:0005515
gene14961	GO:0016021, GO:0005524, GO:0042626, GO:0055085
gene14962	GO:0005057, GO:0035556
gene14963	GO:0005057, GO:0035556
gene14967	GO:0004649, GO:0005975
gene14970	GO:0000287, GO:0004450, GO:0051287, GO:0006102, GO:0006749, GO:0019643
gene14972	GO:0003810, GO:0018149
gene14973	GO:0005634, GO:0000166, GO:0003723, GO:0006397
gene14978	GO:0005515, GO:0007165
gene14979	GO:0016021, GO:0008750, GO:0050661, GO:0015992, GO:0055114, GO:0006769, GO:0046497
gene14980	GO:0005737, GO:0000287, GO:0008253
gene14981	GO:0005634, GO:0003700, GO:0008270, GO:0006355, GO:0005667, GO:0045449
gene14982	GO:0016021, GO:0004930, GO:0007186
gene14983	GO:0044237
gene14992	GO:0005515
gene14995	GO:0015935, GO:0003723, GO:0003735, GO:0006412, GO:0042254
gene14997	GO:0005515
gene14998	GO:0031012, GO:0004222, GO:0005509, GO:0008270, GO:0006508
gene15002	GO:0004672, GO:0005524, GO:0006468
gene15003	GO:0004672, GO:0005524, GO:0006468
gene15005	GO:0004672, GO:0005524, GO:0006468
gene15007	GO:0005089, GO:0005515, GO:0043087
gene15008	GO:0005488
gene15009	GO:0005615, GO:0005887, GO:0009986, GO:0045202, GO:0004872, GO:0042043, GO:0052689, GO:0007158, GO:0007416, GO:0008152, GO:0050804, GO:0007165
gene15012	GO:0005737, GO:0004819, GO:0005524, GO:0006425
gene15013	GO:0003677, GO:0003899, GO:0006351, GO:0005730, GO:0006144, GO:0006206
gene15014	GO:0005737, GO:0006457
gene15015	GO:0005789, GO:0003755, GO:0005528, GO:0000413, GO:0061077
gene15016	GO:0003676, GO:0008270
gene15018	GO:0004843, GO:0016579
gene15019	GO:0000139, GO:0016021, GO:0005351, GO:0008643, GO:0015992
gene15022	GO:0005515
gene15023	GO:0005634, GO:0005737, GO:0005515, GO:0008565, GO:0006606
gene15024	GO:0004672, GO:0005524, GO:0006468
gene15026	GO:0016021, GO:0050909
gene15027	GO:0005634, GO:0005737, GO:0008565, GO:0006606
gene15029	GO:0005515
gene15030	GO:0046983
gene15031	GO:0007165
gene15032	GO:0005524
gene15036	GO:0005488, GO:0016787
gene15038	GO:0005515
gene15039	GO:0005261, GO:0006812
gene15040	GO:0003677, GO:0005524, GO:0008094, GO:0006281
gene15042	GO:0005737, GO:0043229, GO:0000226, GO:0007314, GO:0008298, GO:0009950, GO:0022607, GO:0048523, GO:1902580
gene15043	GO:0016620, GO:0055114
gene15044	GO:0004029, GO:0006081, GO:0055114, GO:0006094, GO:0006096, GO:0006525, GO:0006547, GO:0006550, GO:0006552, GO:0006554, GO:0006560, GO:0006568, GO:0006574, GO:0006631, GO:0006699, GO:0019260, GO:0019482, GO:0019852, GO:0046251, GO:0046486
gene15045	GO:0016620, GO:0055114
gene15046	GO:0016620, GO:0055114
gene15047	GO:0016620, GO:0055114
gene15048	GO:0006904
gene15049	GO:0008270
gene15052	GO:0004029, GO:0006081, GO:0055114, GO:0006094, GO:0006096, GO:0006525, GO:0006547, GO:0006550, GO:0006552, GO:0006554, GO:0006560, GO:0006568, GO:0006574, GO:0006631, GO:0006699, GO:0019260, GO:0019482, GO:0019852, GO:0046251, GO:0046486
gene15053	GO:0005515
gene15055	GO:0005515
gene15058	GO:0005515
gene15059	GO:0004725, GO:0008138, GO:0006470, GO:0006570
gene15060	GO:0005515
gene15061	GO:0005515
gene15062	GO:0016020, GO:0005216, GO:0016787, GO:0034220
gene15063	GO:0008270, GO:0016491, GO:0055114
gene15064	GO:0005509
gene15066	GO:0031362, GO:0016167, GO:0050839, GO:0007165
gene15067	GO:0016021
gene15068	GO:0005743, GO:0004129, GO:0006123, GO:0015992, GO:0045277
gene15070	GO:0005515
gene15071	GO:0005856
gene15072	GO:0005515
gene15073	GO:0005515
gene15074	GO:0016021
gene15075	GO:0005732, GO:0003723, GO:0000398
gene15076	GO:0005515
gene15077	GO:0016853, GO:0030246, GO:0005975
gene15082	GO:0005829
gene15084	GO:0016020, GO:0016787, GO:0044238, GO:0044699, GO:0071704
gene15090	GO:0005096
gene15091	GO:0016702, GO:0055114
gene15093	GO:0005216, GO:0006811, GO:0044763
gene15094	GO:0005730, GO:0042273
gene15096	GO:0046933, GO:0015986, GO:0045259
gene15097	GO:0016021
gene15098	GO:0005515
gene15099	GO:0008080, GO:0042967
gene15101	GO:0016021
gene15107	GO:0004725, GO:0005515, GO:0006470, GO:0006570
gene15109	GO:0016020, GO:0003824, GO:0008152
gene15110	GO:0005515, GO:0008270
gene15111	GO:0003677, GO:0003713, GO:0005667, GO:0045941
gene15114	GO:0005488
gene15115	GO:0019904, GO:0046928
gene15116	GO:0008536, GO:0006886
gene15117	GO:0005840, GO:0003735, GO:0006412, GO:0042254
gene15119	GO:0005622, GO:0016020, GO:0005525, GO:0007264, GO:0015031
gene15120	GO:0016491, GO:0055114
gene15121	GO:0000262, GO:0003887, GO:0006264, GO:0071897, GO:0042575
gene15123	GO:0003824, GO:0008152
gene15124	GO:0030127, GO:0008270, GO:0006886, GO:0006888
gene15125	GO:0016021, GO:0004930, GO:0007186
gene15126	GO:0005789, GO:0007029
gene15127	GO:0005509
gene15130	GO:0004649, GO:0005975
gene15131	GO:0046907
gene15132	GO:0004181, GO:0008270, GO:0006508
gene15133	GO:0004181, GO:0008270, GO:0006508
gene15135	GO:0016592, GO:0017119, GO:0006891
gene15136	GO:0042302
gene15138	GO:0044765
gene15139	GO:0044765
gene15140	GO:0005739, GO:0000266, GO:0009060
gene15141	GO:0005663, GO:0003689, GO:0005524, GO:0006260, GO:0006281, GO:0042575
gene15143	GO:0032039, GO:0016180
gene15144	GO:0005737, GO:0004825, GO:0005524, GO:0006431, GO:0006555
gene15145	GO:0004672, GO:0005524, GO:0006468
gene15149	GO:0008013, GO:0016342
gene15150	GO:0005634, GO:0003700, GO:0008270, GO:0043565, GO:0006355, GO:0005667, GO:0045449
gene15151	GO:0016491, GO:0008152
gene15153	GO:0016021, GO:0000166, GO:0016887, GO:0046872, GO:0006812
gene15155	GO:0055085
gene15156	GO:0003796, GO:0005975
gene15157	GO:0003796, GO:0005975
gene15158	GO:0005634, GO:0003700, GO:0043565, GO:0006355, GO:0005667, GO:0045449
gene15160	GO:0004526, GO:0008033, GO:0030677, GO:0051252
gene15161	GO:0005488
gene15162	GO:0005515, GO:0046872
gene15164	GO:0007165
gene15165	GO:0005891, GO:0005245, GO:0005515, GO:0070588
gene15166	GO:0005623, GO:0008430, GO:0045454
gene15167	GO:0003824, GO:0005975
gene15168	GO:0016021
gene15170	GO:0000139, GO:0016021, GO:0005351, GO:0008643
gene15172	GO:0005515, GO:0016773
gene15174	GO:0005524
gene15175	GO:0005515, GO:0007015
gene15176	GO:0003779, GO:0007015
gene15177	GO:0016021, GO:0005516, GO:0016286, GO:0006813
gene15178	GO:0016021, GO:0005516, GO:0016286, GO:0006813
gene15179	GO:0016021, GO:0005516, GO:0016286, GO:0006813
gene15180	GO:0003824, GO:0043169, GO:0005975
gene15181	GO:0016787
gene15182	GO:0008021, GO:0016020, GO:0005215, GO:0006810
gene15186	GO:0005840, GO:0003735, GO:0006412, GO:0042254
gene15187	GO:0005506, GO:0016705, GO:0020037, GO:0055114
gene15188	GO:0000287, GO:0003824, GO:0030976
gene15189	GO:0005515
gene15190	GO:0004553, GO:0005975
gene15192	GO:0005840, GO:0003735, GO:0006412, GO:0042254
gene15194	GO:0016459, GO:0003774, GO:0008152
gene15196	GO:0016021, GO:0008271, GO:0008272, GO:0055085
gene15197	GO:0003896, GO:0005657, GO:0005730, GO:0006269, GO:0006351
gene15199	GO:0005507, GO:0008168, GO:0006412
gene15200	GO:0005515
gene15201	GO:0044424
gene15203	GO:0003743, GO:0005840, GO:0006446
gene15204	GO:0016021, GO:0007224
gene15205	GO:0016021
gene15207	GO:0005622, GO:0016020, GO:0003924, GO:0005525, GO:0006886, GO:0006913, GO:0007264
gene15208	GO:0005763, GO:0003735, GO:0042254
gene15209	GO:0003824
gene15210	GO:0005856
gene15212	GO:0003723, GO:0005515
gene15216	GO:0035091
gene15224	GO:0016020, GO:0005216, GO:0006811, GO:0055085
gene15227	GO:0045454
gene15228	GO:0006914
gene15233	GO:0016021
gene15234	GO:0004674, GO:0005524, GO:0009069, GO:0016310
gene15235	GO:0005634, GO:0003677, GO:0003700, GO:0006355, GO:0005667, GO:0045449
gene15236	GO:0005634, GO:0003700, GO:0006355, GO:0005667, GO:0045449
gene15242	GO:0003676, GO:0008270
gene15243	GO:0005515
gene15244	GO:0003700, GO:0043565, GO:0006355, GO:0005667, GO:0045449
gene15245	GO:0016021, GO:0022857, GO:0055085
gene15246	GO:0016021, GO:0022857, GO:0055085
gene15247	GO:0005737, GO:0005515
gene15248	GO:0005634, GO:0005524
gene15249	GO:0005634, GO:0000166, GO:0003677, GO:0004386, GO:0006260
gene15251	GO:0016020
gene15252	GO:0005634, GO:0003677, GO:0003824, GO:0006367, GO:0032968
gene15253	GO:0008023
gene15254	GO:0005515
gene15256	GO:0030176, GO:2001256
gene15257	GO:0003676, GO:0046872
gene15258	GO:0005515, GO:0035556
gene15260	GO:0005524, GO:0051082, GO:0006457, GO:0006950
gene15261	GO:0016021, GO:0005524, GO:0042626, GO:0008152, GO:0055085
gene15263	GO:0005488
gene15265	GO:0003904, GO:0006281
gene15266	GO:0005515, GO:0008270
gene15267	GO:0003824, GO:0030170, GO:0009058
gene15268	GO:0005515
gene15270	GO:0005515
gene15276	GO:0016021, GO:0016485
gene15278	GO:0005515, GO:0000042
gene15279	GO:0004197, GO:0006508, GO:0006915
gene15280	GO:0003723, GO:0005515, GO:0006355
gene15281	GO:0004553, GO:0030246, GO:0005975
gene15282	GO:0015629, GO:0003779, GO:0030042
gene15283	GO:0000151, GO:0005515, GO:0016567
gene15285	GO:0000151, GO:0005524, GO:0008270, GO:0016567
gene15286	GO:0005815, GO:0005929, GO:0007275, GO:0044782, GO:0048646, GO:0050794, GO:0060271
gene15288	GO:0019773, GO:0004298, GO:0006511
gene15289	GO:0001671, GO:0051087, GO:0006950
gene15290	GO:0003677
gene15292	GO:0005524
gene15293	GO:0016021, GO:0051033, GO:0033227
gene15294	GO:0005623, GO:0016491, GO:0046983, GO:0050660, GO:0045454, GO:0055114
gene15295	GO:0005787, GO:0016021, GO:0008233, GO:0006465
gene15297	GO:0030532, GO:0008380
gene15298	GO:0005681, GO:0000398
gene15299	GO:0003676
gene15300	GO:0004843, GO:0006511, GO:0016579
gene15301	GO:0005758, GO:1990050, GO:0015914, GO:0043066
gene15302	GO:0003677, GO:0003824
gene15304	GO:0005515
gene15307	GO:0005637, GO:0005638, GO:0005198
gene15308	GO:0016020, GO:0004970, GO:0005234, GO:0006811, GO:0007165, GO:0007268
gene15309	GO:0005840, GO:0003735, GO:0006412, GO:0042254
gene15310	GO:0005840, GO:0003735, GO:0006412, GO:0042254
gene15311	GO:0005637, GO:0005638, GO:0005198
gene15312	GO:0005515
gene15316	GO:0005975
gene15317	GO:0016020, GO:0005524, GO:0016887
gene15321	GO:0042302
gene15323	GO:0005515
gene15326	GO:0005515
gene15327	GO:0042302
gene15331	GO:0016772
gene15332	GO:0004672, GO:0005524, GO:0006468
